SKU_ID,电商商品,电商类目,品牌,规格名称,单位,成本价,销售价,净重kg_待填,毛重kg_待填,包装长cm_待填,包装宽cm_待填,包装高cm_待填,价格缺口
1989203695006425090,扩口快拧弯头（黄铜）,气动元件 > 气动接头,,扩口弯头6-04,个,,,,,,,,缺成本价+缺售价
1989205177743220737,扩口快拧弯头（黄铜）,气动元件 > 气动接头,,扩口弯头8-01,个,,,,,,,,缺成本价+缺售价
1989205177743220738,扩口快拧弯头（黄铜）,气动元件 > 气动接头,,扩口弯头8-02,个,,,,,,,,缺成本价+缺售价
1989205177747415041,扩口快拧弯头（黄铜）,气动元件 > 气动接头,,扩口弯头8-03,个,,,,,,,,缺成本价+缺售价
1989205177747415042,扩口快拧弯头（黄铜）,气动元件 > 气动接头,,扩口弯头8-04,个,,,,,,,,缺成本价+缺售价
1986254779600384003,扩口快拧直通（黄铜）,气动元件 > 气动接头,,10-04,个,,,,,,,,缺成本价+缺售价
1986254779604578305,扩口快拧直通（黄铜）,气动元件 > 气动接头,,12-03,个,,,,,,,,缺成本价+缺售价
1986254779621355521,扩口快拧直通（黄铜）,气动元件 > 气动接头,,12-04,个,,,,,,,,缺成本价+缺售价
1986254779621355522,扩口快拧直通（黄铜）,气动元件 > 气动接头,,12-06,个,,,,,,,,缺成本价+缺售价
1986254779587801089,扩口快拧直通（黄铜）,气动元件 > 气动接头,,6-02,个,,,,,,,,缺成本价+缺售价
1986254779591995393,扩口快拧直通（黄铜）,气动元件 > 气动接头,,6-06,个,,,,,,,,缺成本价+缺售价
1986254779591995394,扩口快拧直通（黄铜）,气动元件 > 气动接头,,8-01,个,,,,,,,,缺成本价+缺售价
1986254779600384001,扩口快拧直通（黄铜）,气动元件 > 气动接头,,8-02,个,,,,,,,,缺成本价+缺售价
1986254779600384002,扩口快拧直通（黄铜）,气动元件 > 气动接头,,8-03,个,,,,,,,,缺成本价+缺售价
1986254779596189697,扩口快拧直通（黄铜）,气动元件 > 气动接头,,8-10*1.5,个,,,,,,,,缺成本价+缺售价
1983819197226012674,气动快拧三通,气动元件 > 气动接头,,快拧三通10,个,,,,,,,,缺成本价+缺售价
1983819197230206977,气动快拧三通,气动元件 > 气动接头,,快拧三通12,个,,,,,,,,缺成本价+缺售价
1983819197230206978,气动快拧三通,气动元件 > 气动接头,,快拧三通16,个,,,,,,,,缺成本价+缺售价
1978377545652903937,气动快拧三通,气动元件 > 气动接头,,快拧三通6,个,,,,,,,,缺成本价+缺售价
1945726345652768772,气动快拧三通,气动元件 > 气动接头,,快拧三通8,个,3.00,5.25,,,,,,
1983819197234401282,气动快拧三通,气动元件 > 气动接头,,快拧三通8-01,个,,,,,,,,缺成本价+缺售价
1983819197234401283,气动快拧三通,气动元件 > 气动接头,,快拧三通8-02,个,,,,,,,,缺成本价+缺售价
1983818259773902851,气动快拧弯头,气动元件 > 气动接头,, 快拧弯头10-02,个,,,,,,,,缺成本价+缺售价
1983818259778097154,气动快拧弯头,气动元件 > 气动接头,, 快拧弯头10-03,个,,,,,,,,缺成本价+缺售价
1983818259786485761,气动快拧弯头,气动元件 > 气动接头,, 快拧弯头10-04,个,,,,,,,,缺成本价+缺售价
1983818259773902850,气动快拧弯头,气动元件 > 气动接头,,快拧弯头10-01,个,,,,,,,,缺成本价+缺售价
1983818259790680066,气动快拧弯头,气动元件 > 气动接头,,快拧弯头10-02（黄长）,个,,,,,,,,缺成本价+缺售价
1983818259786485762,气动快拧弯头,气动元件 > 气动接头,,快拧弯头12-02,个,,,,,,,,缺成本价+缺售价
1983818259790680065,气动快拧弯头,气动元件 > 气动接头,,快拧弯头12-03,个,,,,,,,,缺成本价+缺售价
1955214518032297985,气动快拧弯头,气动元件 > 气动接头,,快拧弯头12-04,个,4.55,7.00,,,,,,
1957000871942340610,气动快拧弯头,气动元件 > 气动接头,,快拧弯头16-04,个,5.00,,,,,,,缺售价
1983818259761319939,气动快拧弯头,气动元件 > 气动接头,,快拧弯头6-01,个,,,,,,,,缺成本价+缺售价
1983818259765514242,气动快拧弯头,气动元件 > 气动接头,,快拧弯头6-02,个,,,,,,,,缺成本价+缺售价
1983818259769708545,气动快拧弯头,气动元件 > 气动接头,,快拧弯头6-03,个,,,,,,,,缺成本价+缺售价
1983818259773902849,气动快拧弯头,气动元件 > 气动接头,,快拧弯头6-04,个,,,,,,,,缺成本价+缺售价
1983818259761319938,气动快拧弯头,气动元件 > 气动接头,,快拧弯头6-M5,个,,,,,,,,缺成本价+缺售价
1945726345652768771,气动快拧弯头,气动元件 > 气动接头,,快拧弯头8-01,个,2.05,3.59,,,,,,
1945726345652768770,气动快拧弯头,气动元件 > 气动接头,,快拧弯头8-02,个,2.15,3.76,,,,,,
1945726345648574467,气动快拧弯头,气动元件 > 气动接头,,快拧弯头8-03,个,2.85,4.99,,,,,,
1983818259757125633,气动快拧弯头,气动元件 > 气动接头,,快拧弯头8-04,个,,,,,,,,缺成本价+缺售价
1956998794776199169,气动快拧直通,气动元件 > 气动接头,,亚太快拧直通12-04,个,2.20,,,,,,,缺售价
1978380172268675082,气动快拧直通,气动元件 > 气动接头,,快拧直通10-01,个,,,,,,,,缺成本价+缺售价
1978380172268675083,气动快拧直通,气动元件 > 气动接头,,快拧直通10-02,个,,,,,,,,缺成本价+缺售价
1978380172268675084,气动快拧直通,气动元件 > 气动接头,,快拧直通10-03,个,,,,,,,,缺成本价+缺售价
1978380172268675085,气动快拧直通,气动元件 > 气动接头,,快拧直通10-04,个,,,,,,,,缺成本价+缺售价
1983816522140864513,气动快拧直通,气动元件 > 气动接头,,快拧直通12-02,个,,,,,,,,缺成本价+缺售价
1983816522140864514,气动快拧直通,气动元件 > 气动接头,,快拧直通12-03,个,,,,,,,,缺成本价+缺售价
1983816522149253121,气动快拧直通,气动元件 > 气动接头,,快拧直通12-04,个,,,,,,,,缺成本价+缺售价
1978372301468475393,气动快拧直通,气动元件 > 气动接头,,快拧直通16-04,个,3.15,,,,,,,缺售价
1978380172268675074,气动快拧直通,气动元件 > 气动接头,,快拧直通6-01,个,,,,,,,,缺成本价+缺售价
1978381535077736450,气动快拧直通,气动元件 > 气动接头,,快拧直通6-01（带卡套）,个,,,,,,,,缺成本价+缺售价
1978380172268675075,气动快拧直通,气动元件 > 气动接头,,快拧直通6-02,个,,,,,,,,缺成本价+缺售价
1978380172268675076,气动快拧直通,气动元件 > 气动接头,,快拧直通6-03,个,,,,,,,,缺成本价+缺售价
1978380172268675077,气动快拧直通,气动元件 > 气动接头,,快拧直通6-04,个,,,,,,,,缺成本价+缺售价
1978377467303305218,气动快拧直通,气动元件 > 气动接头,,快拧直通6-M5,个,,,,,,,,缺成本价+缺售价
1978380172268675079,气动快拧直通,气动元件 > 气动接头,,快拧直通8-01,个,,,,,,,,缺成本价+缺售价
1945726345648574466,气动快拧直通,气动元件 > 气动接头,,快拧直通8-02,个,1.20,2.10,1.000,,,,,
1978380172268675080,气动快拧直通,气动元件 > 气动接头,,快拧直通8-03,个,,,,,,,,缺成本价+缺售价
1978380172268675081,气动快拧直通,气动元件 > 气动接头,,快拧直通8-04,个,,,,,,,,缺成本价+缺售价
1978380172268675078,气动快拧直通,气动元件 > 气动接头,,快拧直通8-M8,个,,,,,,,,缺成本价+缺售价
1946475309557649410,PA管（尼龙管）,气动元件 > 气管,铁壳虫,10*7.5捆,,112.00,196.00,,,,,,
1946475309578620930,PA管（尼龙管）,气动元件 > 气管,铁壳虫,10*7.5米,,1.12,3.00,,,,,,
1946475309561843713,PA管（尼龙管）,气动元件 > 气管,铁壳虫,12*10捆,,133.00,232.75,,,,,,
1946475309578620931,PA管（尼龙管）,气动元件 > 气管,铁壳虫,12*10米,,1.33,4.00,,,,,,
1945736201885487105,PA管（尼龙管）,气动元件 > 气管,铁壳虫,4*2.5捆,,94.00,164.50,,,,,,
1946475309570232321,PA管（尼龙管）,气动元件 > 气管,铁壳虫,4*2.5米,,0.47,1.00,,,,,,
1945736201889681409,PA管（尼龙管）,气动元件 > 气管,铁壳虫,6*4捆,,126.00,220.50,,,,,,
1946475309574426625,PA管（尼龙管）,气动元件 > 气管,铁壳虫,6*4米,,0.63,1.50,,,,,,
1946475309553455105,PA管（尼龙管）,气动元件 > 气管,铁壳虫,8*6捆,,80.00,140.00,,,,,,
1946475309574426626,PA管（尼龙管）,气动元件 > 气管,铁壳虫,8*6米,,0.80,2.00,,,,,,
1946477035912204291,PE管,气动元件 > 气管,力耐尔,10*7.5捆,,,,,,,,,缺成本价+缺售价
1946477035916398594,PE管,气动元件 > 气管,力耐尔,12*9捆,,80.00,4.00,,,,,,
1947227728876965894,PE管,气动元件 > 气管,力耐尔,12*9米,,0.80,1.40,,,,,,
1946477035920592898,PE管,气动元件 > 气管,力耐尔,14*10捆,,120.00,5.00,,,,,,
1947227728876965895,PE管,气动元件 > 气管,力耐尔,14*10米,,1.20,2.10,,,,,,
1947227728872771585,PE管,气动元件 > 气管,力耐尔,16*12捆,,150.00,262.50,,,,,,
1947227728876965896,PE管,气动元件 > 气管,力耐尔,16*12米,,1.50,2.63,,,,,,
1946477035903815683,PE管,气动元件 > 气管,力耐尔,6*4捆,,,,,,,,,缺成本价+缺售价
1946477035916398593,PE管,气动元件 > 气管,力耐尔,8*6捆,,,,,,,,,缺成本价+缺售价
1947235691050078211,PE管,气动元件 > 气管,环球牌,10*6.5白色,,50.00,87.50,,,,,,
1947235691050078212,PE管,气动元件 > 气管,环球牌,12*8白色,,65.00,113.75,,,,,,
1947235691050078213,PE管,气动元件 > 气管,环球牌,12*8红色,,65.00,113.75,,,,,,
1947235691045883906,PE管,气动元件 > 气管,环球牌,4*2.5白色,,30.00,52.50,,,,,,
1947235691045883907,PE管,气动元件 > 气管,环球牌,6*4蓝色（处理）,,35.00,61.25,,,,,,
1947235691050078210,PE管,气动元件 > 气管,环球牌,8*5白色,,30.00,52.50,,,,,,
1947244784070463490,PU管,气动元件 > 气管,威特,10*6.5/100M红色,捆,79.00,138.25,,,,,,
1945412110850756613,PU管,气动元件 > 气管,威特,10*6.5/100M透明,捆,79.00,138.25,,,,,,
1946394576365391875,PU管,气动元件 > 气管,威特,10*6.5/100M黑色,捆,79.00,138.25,,,,,,
1946394576361197569,PU管,气动元件 > 气管,威特,12*8/100M红色,捆,105.00,183.75,,,,,,
1946394576365391874,PU管,气动元件 > 气管,威特,12*8/100M蓝色,捆,105.00,183.75,,,,,,
1945412110854950915,PU管,气动元件 > 气管,威特,12*8/100M透明,捆,105.00,183.75,,,,,,
1945412110854950918,PU管,气动元件 > 气管,威特,14*10/100M透明,捆,144.00,252.00,,,,,,
1945412110859145220,PU管,气动元件 > 气管,威特,16*12/100M透明,捆,145.00,250.50,,,,,,
1947244784070463493,PU管,气动元件 > 气管,威特,4*2.5/200M红色,捆,40.00,65.00,,,,,,
1945407428350742529,PU管,气动元件 > 气管,威特,4*2.5/200M透明,捆,40.00,65.00,,,,,,
1945412110842368003,PU管,气动元件 > 气管,威特,6*4/200M红色,捆,76.00,140.00,,,,,,
1946397497169645570,PU管,气动元件 > 气管,威特,6*4/200M蓝色,捆,76.00,140.00,,,,,,
1945412110846562305,PU管,气动元件 > 气管,威特,6*4/200M透明,捆,76.00,140.00,,,,,,
1976122536420712449,PU管,气动元件 > 气管,威特,8*5/100M红色,捆,55.00,95.00,,,,,,
1946397497169645571,PU管,气动元件 > 气管,威特,8*5/100M蓝色,捆,55.00,95.00,,,,,,
1947244784070463491,PU管,气动元件 > 气管,威特,8*5/100M透明,捆,55.00,95.00,,,,,,
1945412110850756610,PU管,气动元件 > 气管,威特,8*5/100M黑色,捆,55.00,95.00,,,,,,
1947244784070463492,PU管,气动元件 > 气管,威特,8*6/100M透明,捆,55.00,95.00,,,,,,
1946481289003569156,PU管（米）,气动元件 > 气管,威特,10*6.5,米,0.79,1.38,,,,,,
1946481289007763457,PU管（米）,气动元件 > 气管,威特,12*8,米,1.05,1.84,,,,,,
1947230174428827650,PU管（米）,气动元件 > 气管,威特,14*10,米,1.44,2.52,,,,,,
1947230174428827651,PU管（米）,气动元件 > 气管,威特,16*12,米,1.58,2.77,,,,,,
1946481289003569153,PU管（米）,气动元件 > 气管,威特,4*2.5,米,0.20,0.35,,,,,,
1946481289003569154,PU管（米）,气动元件 > 气管,威特,6*4,米,0.33,0.58,,,,,,
1946481289003569155,PU管（米）,气动元件 > 气管,威特,8*5,米,0.55,0.96,,,,,,
1947231663276724225,PVC增强软管,气动元件 > 气管,,12*18,,180.00,315.00,,,,,,
1947231663276724226,PVC增强软管,气动元件 > 气管,,15*22,,135.00,236.25,,,,,,
1947231663276724227,PVC增强软管,气动元件 > 气管,,19*26,,170.00,297.50,,,,,,
1958814887832489985,伸缩管,气动元件 > 气管,环球牌,8*5 6M,条,,,,,,,,缺成本价+缺售价
1957726133373943813,伸缩管,气动元件 > 气管,艾斯拓,6*4 (6M),条,,,,,,,,缺成本价+缺售价
1957726133373943811,伸缩管,气动元件 > 气管,艾斯拓,8*5 (12M),条,,,,,,,,缺成本价+缺售价
1957726133373943810,伸缩管,气动元件 > 气管,艾斯拓,8*5 (15M),条,,,,,,,,缺成本价+缺售价
1957726133373943812,伸缩管,气动元件 > 气管,艾斯拓,8*5 (6M),条,,10.50,,,,,,缺成本价
1947244870099832833,尼龙管（亚太 比较软）,气动元件 > 气管,亚太,10*1,捆,800.00,,,,,,,缺售价
1947244870099832834,尼龙管（亚太 比较软）,气动元件 > 气管,亚太,12*1,捆,1000.00,,,,,,,缺售价
1947244870095638531,尼龙管（亚太 比较软）,气动元件 > 气管,亚太,8*6,捆,200.00,700.00,,,,,,
1947232255063658498,水平管,气动元件 > 气管,,10*10,,42.00,73.50,5.000,,,,,
1947233034004631553,铝塑管,气动元件 > 气管,,14*18,,190.00,332.50,,,,,,
1947248442107531266,高压夹线管,气动元件 > 气管,,12*8,捆,,,,,,,,缺成本价+缺售价
1947231957578452994,黄皮管,气动元件 > 气管,,10*16,,150.00,262.50,,,,,,
1957000610813362178,不锈钢球阀,气动元件 > 气源处理器,,内外牙2分,,4.80,,,,,,,缺售价
1992811170330918914,快速排气阀,气动元件 > 气源处理器,亚德客(AirTac),QE03,个,4.50,8.00,,,,,,
1958494149191680001,油雾器专用油,气动元件 > 气源处理器,海达（HNDA）,1000ml（黑瓶）,瓶,,,,,,,,缺成本价+缺售价
1959537281136058369,润滑器,气动元件 > 气源处理器,,X型齿轮泵,个,,,,,,,,缺成本价+缺售价
1960505151722676228,调压过滤器,气动元件 > 气源处理器,,AC2010-02,,,45.00,,,,,,缺成本价
1960505151722676229,调压过滤器,气动元件 > 气源处理器,,AR-2000,,,,,,,,,缺成本价+缺售价
1960505151722676226,调压过滤器,气动元件 > 气源处理器,,AW200A-02,,,,,,,,,缺成本价+缺售价
1960504147665018882,调压过滤器,气动元件 > 气源处理器,,AW4000-04,,,,,,,,,缺成本价+缺售价
1960505151722676227,调压过滤器,气动元件 > 气源处理器,,AW4000-04D,,,,,,,,,缺成本价+缺售价
1960505151722676232,调压过滤器,气动元件 > 气源处理器,,B07-201-M1KG,,,,,,,,,缺成本价+缺售价
1960505151722676231,调压过滤器,气动元件 > 气源处理器,,BFR-3000,,,,,,,,,缺成本价+缺售价
1960505151722676230,调压过滤器,气动元件 > 气源处理器,,BL-3000,,,,,,,,,缺成本价+缺售价
1959082643031101441,调压过滤器,气动元件 > 气源处理器,亚德客(AirTac),ACR2000,个,18.00,30.00,,,,,,
1959536544234594305,调压过滤器,气动元件 > 气源处理器,亚德客(AirTac),AFC2000,个,18.00,30.00,,,,,,
1959067125591085058,调压过滤器,气动元件 > 气源处理器,亚德客(AirTac),AFR2000,个,18.00,30.00,,,,,,
1967763690367336449,调压过滤器,气动元件 > 气源处理器,亚德客(AirTac),BFC2000,个,,,,,,,,缺成本价+缺售价
1961772704793178113,调压过滤器,气动元件 > 气源处理器,亚德客(AirTac),BFC3000,个,,,,,,,,缺成本价+缺售价
1958497020150824961,调压过滤器,气动元件 > 气源处理器,亚德客(AirTac),BFR2000,个,,,,,,,,缺成本价+缺售价
2005193381493948417,调压过滤器,气动元件 > 气源处理器,亚德客(AirTac),BFR4000,个,,,,,,,,缺成本价+缺售价
1961770162671661057,调压过滤器,气动元件 > 气源处理器,亚德客(AirTac),GFC-300-10,个,,,,,,,,缺成本价+缺售价
1961752000395804673,调压过滤器,气动元件 > 气源处理器,亚德客(AirTac),GFC300-10,个,,,,,,,,缺成本价+缺售价
1959536456376508418,调压过滤器,气动元件 > 气源处理器,宝丰（BAOF）,AC3010-03,个,,,,,,,,缺成本价+缺售价
1961767579265609729,调压过滤器,气动元件 > 气源处理器,山耐斯,SFC-02,个,,,,,,,,缺成本价+缺售价
1961767579273998337,调压过滤器,气动元件 > 气源处理器,山耐斯,SFC-04,个,,,,,,,,缺成本价+缺售价
1961752195120562177,调压过滤器,气动元件 > 气源处理器,山耐斯,"SFC400 1/2""",个,,,,,,,,缺成本价+缺售价
1959066154219638786,调压过滤器,气动元件 > 气源处理器,海达（HNDA）,AFR2000,个,,,,,,,,缺成本价+缺售价
1961751618592505857,调压过滤器,气动元件 > 气源处理器,海达（HNDA）,GFC300-10,个,,,,,,,,缺成本价+缺售价
1959535540139188226,调压过滤器,气动元件 > 气源处理器,盛达(SDPC),AFC2000,个,,,,,,,,缺成本价+缺售价
1959065767785828353,调压过滤器,气动元件 > 气源处理器,盛达(SDPC),AFR2000,个,,,,,,,,缺成本价+缺售价
1959535586746294273,调压过滤器,气动元件 > 气源处理器,盛达(SDPC),BFC2000A,个,,,,,,,,缺成本价+缺售价
1959535692350480385,调压过滤器,气动元件 > 气源处理器,盛达(SDPC),BFC3000A,个,,,,,,,,缺成本价+缺售价
1959535692350480386,调压过滤器,气动元件 > 气源处理器,盛达(SDPC),BFC4000A,个,,,,,,,,缺成本价+缺售价
1958506504076169217,调压过滤器,气动元件 > 气源处理器,盛达(SDPC),BFR3000A,个,,,,,,,,缺成本价+缺售价
2005193881010388994,调压过滤器,气动元件 > 气源处理器,盛达(SDPC),BFR4000A,个,,,,,,,,缺成本价+缺售价
1959536668620873730,调压过滤器,气动元件 > 气源处理器,盛达(SDPC),SFC-04,个,,,,,,,,缺成本价+缺售价
1961770343064481793,调压过滤器（其他）,气动元件 > 气源处理器,,AC3010-03,个,,,,,,,,缺成本价+缺售价
1961768205743632386,调压阀,气动元件 > 气源处理器,MODEL,HR 30,个,,,,,,,,缺成本价+缺售价
1958497020155019265,调压阀,气动元件 > 气源处理器,亚德客(AirTac),AR2000,个,,25.00,,,,,,缺成本价
1958505170740482049,调压阀,气动元件 > 气源处理器,亚德客(AirTac),BR2000,个,,,,,,,,缺成本价+缺售价
1958505170736287745,调压阀,气动元件 > 气源处理器,亚德客(AirTac),BR3000,个,,,,,,,,缺成本价+缺售价
1958505170732093441,调压阀,气动元件 > 气源处理器,亚德客(AirTac),BR4000,个,,,,,,,,缺成本价+缺售价
1961752423781433346,调压阀,气动元件 > 气源处理器,宝丰（BAOF）,AR5000-10,个,,,,,,,,缺成本价+缺售价
1961752527829532674,调压阀,气动元件 > 气源处理器,海达（HNDA）,AR5000-10,个,,,,,,,,缺成本价+缺售价
1961752633295306754,调压阀,气动元件 > 气源处理器,百灵（BLCH）,AR2000-02,个,,25.00,,,,,,缺成本价
1958505996372447233,调压阀,气动元件 > 气源处理器,盛达(SDPC),AR2000,个,,25.00,,,,,,缺成本价
1958505996380835842,调压阀,气动元件 > 气源处理器,盛达(SDPC),BR2000A,个,,,,,,,,缺成本价+缺售价
1958505996376641538,调压阀,气动元件 > 气源处理器,盛达(SDPC),BR3000A,个,,,,,,,,缺成本价+缺售价
1958505996372447234,调压阀,气动元件 > 气源处理器,盛达(SDPC),BR4000A,个,,,,,,,,缺成本价+缺售价
1957705703204372481,吹尘枪,气动元件 > 气动工具,AT10,黄色 AT10,把,,,,,,,,缺成本价+缺售价
1957705468264628225,吹尘枪,气动元件 > 气动工具,DADA,红色 B13,把,,,,,,,,缺成本价+缺售价
1957705468260433922,吹尘枪,气动元件 > 气动工具,DADA,蓝盒 B13,把,,,,,,,,缺成本价+缺售价
1957705592571215874,吹尘枪,气动元件 > 气动工具,海达（HNDA）,HNDA黑红,把,,5.00,,,,,,缺成本价
1957725699368337410,吹尘枪,气动元件 > 气动工具,海达（HNDA）,HNDA黑红 (长的),把,,,,,,,,缺成本价+缺售价
1950557677427892230,MOB油缸,液压元件 > 液压油缸,,MOB100*100,条,218.00,253.00,,,,,,
1950557677427892231,MOB油缸,液压元件 > 液压油缸,,MOB100*125,条,230.00,265.00,,,,,,
1950557677427892232,MOB油缸,液压元件 > 液压油缸,,MOB100*150,条,230.00,265.00,,,,,,
1950557677427892233,MOB油缸,液压元件 > 液压油缸,,MOB100*175,条,262.00,297.00,,,,,,
1950558001697923073,MOB油缸,液压元件 > 液压油缸,,MOB100*200,条,262.00,297.00,,,,,,
1950558001697923074,MOB油缸,液压元件 > 液压油缸,,MOB100*250,条,295.20,330.20,,,,,,
1950558001697923075,MOB油缸,液压元件 > 液压油缸,,MOB100*300,条,311.20,346.20,,,,,,
1950558001697923076,MOB油缸,液压元件 > 液压油缸,,MOB100*350,条,330.00,365.00,,,,,,
1950558001697923077,MOB油缸,液压元件 > 液压油缸,,MOB100*400,条,352.00,387.00,,,,,,
1950558001697923078,MOB油缸,液压元件 > 液压油缸,,MOB100*450,条,375.20,410.20,,,,,,
1950557677427892227,MOB油缸,液压元件 > 液压油缸,,MOB100*50,条,212.00,247.00,,,,,,
1950557677427892228,MOB油缸,液压元件 > 液压油缸,,MOB100*75,条,218.00,253.00,,,,,,
1950558001702117385,MOB油缸,液压元件 > 液压油缸,,MOB150*150,条,270.00,305.00,,,,,,
1950556943869288449,MOB油缸,液压元件 > 液压油缸,,MOB32*100,条,70.00,105.00,,,,,,
1950556943869288450,MOB油缸,液压元件 > 液压油缸,,MOB32*125,条,75.20,110.20,,,,,,
1950556943869288451,MOB油缸,液压元件 > 液压油缸,,MOB32*150,条,75.20,110.20,,,,,,
1950556943873482756,MOB油缸,液压元件 > 液压油缸,,MOB32*300,条,99.20,134.20,,,,,,
1950556943873482757,MOB油缸,液压元件 > 液压油缸,,MOB32*350,条,107.20,142.20,,,,,,
1950556943865094148,MOB油缸,液压元件 > 液压油缸,,MOB32*50,条,67.20,102.20,,,,,,
1950556943865094149,MOB油缸,液压元件 > 液压油缸,,MOB32*75,条,70.00,105.00,,,,,,
1950556943873482766,MOB油缸,液压元件 > 液压油缸,,MOB40*100,条,70.00,105.00,,,,,,
1950556943873482767,MOB油缸,液压元件 > 液压油缸,,MOB40*125,条,75.20,110.20,,,,,,
1950556943873482768,MOB油缸,液压元件 > 液压油缸,,MOB40*150,条,75.20,110.20,,,,,,
1950556943877677058,MOB油缸,液压元件 > 液压油缸,,MOB40*175,条,82.00,117.00,,,,,,
1950556943877677059,MOB油缸,液压元件 > 液压油缸,,MOB40*200,条,82.00,117.00,,,,,,
1950556943873482761,MOB油缸,液压元件 > 液压油缸,,MOB40*25,条,65.00,100.00,,,,,,
1950556943877677060,MOB油缸,液压元件 > 液压油缸,,MOB40*250,条,90.00,125.00,,,,,,
1950556943877677061,MOB油缸,液压元件 > 液压油缸,,MOB40*300,条,99.20,134.20,,,,,,
1950556943877677062,MOB油缸,液压元件 > 液压油缸,,MOB40*350,条,107.20,142.20,,,,,,
1950556943873482762,MOB油缸,液压元件 > 液压油缸,,MOB40*40,条,67.20,102.20,,,,,,
1950556943877677063,MOB油缸,液压元件 > 液压油缸,,MOB40*400,条,112.00,147.00,,,,,,
1950556943877677064,MOB油缸,液压元件 > 液压油缸,,MOB40*450,条,115.00,150.00,,,,,,
1950556943873482763,MOB油缸,液压元件 > 液压油缸,,MOB40*50,条,67.20,102.20,,,,,,
1950556943873482764,MOB油缸,液压元件 > 液压油缸,,MOB40*75,条,70.00,105.00,,,,,,
1950556943877677070,MOB油缸,液压元件 > 液压油缸,,MOB50*100,条,74.00,109.00,,,,,,
1950556943877677071,MOB油缸,液压元件 > 液压油缸,,MOB50*125,条,80.00,115.00,,,,,,
1950556943877677072,MOB油缸,液压元件 > 液压油缸,,MOB50*150,条,80.00,115.00,,,,,,
1950556943877677073,MOB油缸,液压元件 > 液压油缸,,MOB50*175,条,88.00,123.00,,,,,,
1950556943877677074,MOB油缸,液压元件 > 液压油缸,,MOB50*200,条,88.00,123.00,,,,,,
1950556943877677075,MOB油缸,液压元件 > 液压油缸,,MOB50*250,条,97.20,132.20,,,,,,
1950556943877677076,MOB油缸,液压元件 > 液压油缸,,MOB50*300,条,105.20,140.20,,,,,,
1950556943881871362,MOB油缸,液压元件 > 液压油缸,,MOB50*350,条,113.20,148.20,,,,,,
2068604813702676481,MOB油缸,液压元件 > 液压油缸,,MOB50*40,条,70.00,105.00,,,,,,
1950556943881871363,MOB油缸,液压元件 > 液压油缸,,MOB50*400,条,121.20,156.20,,,,,,
1950556943881871364,MOB油缸,液压元件 > 液压油缸,,MOB50*450,条,130.00,165.00,,,,,,
1950558919357112321,MOB油缸,液压元件 > 液压油缸,,MOB50*50,条,70.00,105.00,,,,,,
1950556943881871365,MOB油缸,液压元件 > 液压油缸,,MOB50*500,条,142.00,177.00,,,,,,
1950556943877677068,MOB油缸,液压元件 > 液压油缸,,MOB50*75,条,74.00,109.00,,,,,,
1950556943881871371,MOB油缸,液压元件 > 液压油缸,,MOB63*100,条,102.00,137.00,,,,,,
1950556943881871372,MOB油缸,液压元件 > 液压油缸,,MOB63*125,条,110.00,145.00,,,,,,
1950556943881871373,MOB油缸,液压元件 > 液压油缸,,MOB63*150,条,110.00,145.00,,,,,,
1950556943881871374,MOB油缸,液压元件 > 液压油缸,,MOB63*175,条,114.00,149.00,,,,,,
1950556943881871375,MOB油缸,液压元件 > 液压油缸,,MOB63*200,条,122.00,157.00,,,,,,
1950557677419503618,MOB油缸,液压元件 > 液压油缸,,MOB63*250,条,133.20,168.20,,,,,,
1950557677419503619,MOB油缸,液压元件 > 液压油缸,,MOB63*300,条,146.00,181.00,,,,,,
1950557677419503620,MOB油缸,液压元件 > 液压油缸,,MOB63*350,条,160.00,195.00,,,,,,
1950557677419503621,MOB油缸,液压元件 > 液压油缸,,MOB63*400,条,171.20,206.20,,,,,,
1950557677423697922,MOB油缸,液压元件 > 液压油缸,,MOB63*450,条,183.20,218.20,,,,,,
1950556943881871368,MOB油缸,液压元件 > 液压油缸,,MOB63*50,条,97.20,132.20,,,,,,
1950557677423697923,MOB油缸,液压元件 > 液压油缸,,MOB63*500,条,195.20,230.20,,,,,,
1950556943881871369,MOB油缸,液压元件 > 液压油缸,,MOB63*75,条,102.00,137.00,,,,,,
1950557677423697929,MOB油缸,液压元件 > 液压油缸,,MOB80*100,条,145.20,180.20,,,,,,
1950557677423697930,MOB油缸,液压元件 > 液压油缸,,MOB80*125,条,155.20,190.20,,,,,,
1950557677423697931,MOB油缸,液压元件 > 液压油缸,,MOB80*150,条,155.20,190.20,,,,,,
1950557677423697932,MOB油缸,液压元件 > 液压油缸,,MOB80*175,条,163.20,198.20,,,,,,
1950557677423697933,MOB油缸,液压元件 > 液压油缸,,MOB80*200,条,163.20,198.20,,,,,,
1950557677423697934,MOB油缸,液压元件 > 液压油缸,,MOB80*250,条,170.00,205.00,,,,,,
1950557677423697935,MOB油缸,液压元件 > 液压油缸,,MOB80*300,条,186.00,221.00,,,,,,
1950557677423697936,MOB油缸,液压元件 > 液压油缸,,MOB80*350,条,198.00,233.00,,,,,,
1950557677423697937,MOB油缸,液压元件 > 液压油缸,,MOB80*400,条,215.20,250.20,,,,,,
1950557677423697938,MOB油缸,液压元件 > 液压油缸,,MOB80*450,条,230.00,265.00,,,,,,
